clean_text,label
چرا سعی داری اون خونه رو تعمیر کنی؟ ::::@AirenTeam::::,1
✨ (قسمت 3: کنار من بمون) ✨ ::::@AirenTeam::::,1
✨ (قسمت 3) ✨ ::::@AirenTeam::::,1
هرطوری بخوام زندگی میکنم ::::@AirenTeam::::,1
دیگه نترس ::::@AirenTeam::::,1
میتونی شجاعانه عبور کنی ::::@AirenTeam::::,1
باید برم سئول تا مواد رو بررسی کنم ::::@AirenTeam::::,1
منم باهات میام ::::@AirenTeam::::,1
با تیم ساخت و ساز ملاقات کنیم و خونمون رو هم ببینیم ::::@AirenTeam::::,1
این یه مورد اورژانسیه ::::@AirenTeam::::,1
!فایتینگ ::::@AirenTeam::::,1
،خیلی خوب و قابل تحسینه که سخت تلاش میکنی ::::@AirenTeam::::,1
ولی بیا قدر زندگی هم رو بدونیم ::::@AirenTeam::::,1
چشمات اصلا پیر نشده ::::@AirenTeam::::,1
،اوپا ::::@AirenTeam::::,1
میدونی چیه؟ ::::@AirenTeam::::,1
✨ (قسمت چهارم: بیخیال شدهبودم ولی قبولش کردم) ✨ ::::@AirenTeam::::,1
✨ (قسمت 4) ✨ ::::@AirenTeam::::,1
(با تشکر از حضور افتخاری جو هانچول) ::::@AirenTeam::::,1
مامان مامان؟ ::::@AirenTeam::::,1
جیان، داری سعی میکنی منو مقصر جلوه بدی؟ ::::@AirenTeam::::,1
التماس کردی یه بار بیام ::::@AirenTeam::::,1
چرا بازم من باید مدارا کنم؟ ::::@AirenTeam::::,1
نمیدونی هر دفعه چقدر تحمل کردم ::::@AirenTeam::::,1
خیلی خستهکننده و دردناکه ::::@AirenTeam::::,1
چون شیرینه ::::@AirenTeam::::,1
خودم رو با دیدن ستارهها اروم میکنم ::::@AirenTeam::::,1
فکر میکنم اون دوتا عشق اول همدیگه هستن ::::@AirenTeam::::,1
مجبور نیستی سخت تلاش کنی جیان ::::@AirenTeam::::,1
✨ (قسمت 5) ✨ ::::@AirenTeam::::,1
...چیزی که قلبم رو به تپش میندازه ::::@AirenTeam::::,1
عزیزم ::::@AirenTeam::::,1
ممکنه برای بقیه ناگهانی و گیجکننده باشه ::::@AirenTeam::::,1
ترسیده بودم ::::@AirenTeam::::,1
هرموقع اوقات سختی داشتی بهم زنگ بزن ::::@AirenTeam::::,1
اینجا چیکار میکنی؟ ::::@AirenTeam::::,1
از اینکه کنارمه احساس حمایت میکنم ::::@AirenTeam::::,1
حس اینو میده که تو هم مامان داشته باشی ::::@AirenTeam::::,1
اوضاع پیچیدهتر شد وقتی مریض شدم ::::@AirenTeam::::,1
احیانا ازش خوشت اومده؟ ::::@AirenTeam::::,1
باید یهچیزی بهت بگم ::::@AirenTeam::::,1
✨ (قسمت 6: تصمیم گرفتم شروع کنم) ✨ ::::@AirenTeam::::,1
✨ (قسمت 6)✨ ::::@AirenTeam::::,1
بیا فقط خودمون باشیم ::::@AirenTeam::::,1
مامان بوهیون خوشگله ::::@AirenTeam::::,1
خیلی صمیمی بنظر میان ::::@AirenTeam::::,1
"از اینکه بهش میگی ""اوپا""، یه جورایی متنفرم ::::@AirenTeam::::",1
جیان نباید اونطوری رفتار میکرد ::::@AirenTeam::::,1
نگران نباش که دیر شده ::::@AirenTeam::::,1
فکر کردن به اینکه چطور قراره بدرخشی ::::@AirenTeam::::,1
حواس جمع بودن مهمتره ::::@AirenTeam::::,1
برای چی خوشحالی؟ ::::@AirenTeam::::,1
...دیروز، از امریکا ::::@AirenTeam::::,1
وقتی اسیب میبینی، بیخیالش نشو ::::@AirenTeam::::,1
ممکنه کمتر اسیب ببینی، اگه بهش اهمیت بدی ::::@AirenTeam::::,1
سونیونگ، الان باید دکتر جونگ رو پیدا کنیم ::::@AirenTeam::::,1
باید کنارت میموندم ::::@AirenTeam::::,1
✨ (قسمت 7) ✨ ::::@AirenTeam::::,1
همیشه کنجکاو بودم ببینم عشق اول مامان کی بوده ::::@AirenTeam::::,1
لی جیان، دوباره داری اون حس رو تجربه میکنی؟ ::::@AirenTeam::::,1
فکر کردم باید رسما عذرخواهی کنم ::::@AirenTeam::::,1
مامانم فقط برای من زندگی میکنه ::::@AirenTeam::::,1
اگه بمیرم چطوری میخواد زندگی کنه؟ ::::@AirenTeam::::,1
صادق باش ::::@AirenTeam::::,1
به خاطر توئه، درسته؟- اجوما انقدر خوشگل بوده؟- ::::@AirenTeam::::,1
،وقتی قبلا سر پروژه کار میکردم ::::@AirenTeam::::,1
هیجان زده بودم چون حس میکردم خودم هم مثل یه دانشجوام ::::@AirenTeam::::,1
جونگسوک عشق اولم بود ::::@AirenTeam::::,1
عشق اول؟ ::::@AirenTeam::::,1
✨ (قسمت 7: احساساتی که با تاخیر نمایان شدن) ✨ ::::@AirenTeam::::,1
✨ (قسمت 8: مزیت عشق اول) ✨ ::::@AirenTeam::::,1
✨ (قسمت 8) ✨ ::::@AirenTeam::::,1
گیره مو زدی؟ ::::@AirenTeam::::,1
سوار شو ::::@AirenTeam::::,1
تو اعتراف کردی یا اون؟ ::::@AirenTeam::::,1
!سوک داره میاد! سوک داره میاد ::::@AirenTeam::::,1
بوسیدیش؟- !هی- ::::@AirenTeam::::,1
راستیتش، از باختن متنفرم ::::@AirenTeam::::,1
میخوای دعوا کنین تا تکلیف روشن بشه؟ ::::@AirenTeam::::,1
هی ::::@AirenTeam::::,1
یکی اسیب دیده ::::@AirenTeam::::,1
برگشتم کره تا با جونگسوک شروع جدیدی داشته باشم ::::@AirenTeam::::,1
فکر کنم شکسته شدم ::::@AirenTeam::::,1
...برای من ::::@AirenTeam::::,1
تو یه ماشین زمانی، میدونستی؟ ::::@AirenTeam::::,1
،وقتی با توئم ::::@AirenTeam::::,1
حس میکنم دوباره یه جوون 17 سالهام ::::@AirenTeam::::,1
میشه دوباره عاشق بشیم؟ ::::@AirenTeam::::,1
تولید با حمایت، وزارت فرهنگ، ورزش و گردشگری) (اژانس محتوای خلاق کره ::::@AirenTeam::::,1
این سریال تخیلی است و هرگونه شباهتی) (با واقعیت کاملا تصادفی میباشد ::::@AirenTeam::::,1
(فیلمبرداری از بازیگران کودک و حیوانات بر اساس راهنمای پخش انجام شده) ::::@AirenTeam::::,1
تو این لحظه ::::@AirenTeam::::,1
باید با افتخار از چیزی که خوشحالمون میکنه لذت ببریم ::::@AirenTeam::::,1
خیلی رو مخه وقتی که ادمها دیر عاشق میشن ::::@AirenTeam::::,1
لباس خواب ست پوشیدن؟ ::::@AirenTeam::::,1
خوشحال به نظر میای ::::@AirenTeam::::,1
اون میدونه که قراره بریم سفر؟ ::::@AirenTeam::::,1
هیوری کاملا بزرگ شده ::::@AirenTeam::::,1
برو امروز مادرت رو ببین ::::@AirenTeam::::,1
من مامان خوبی نیستم ::::@AirenTeam::::,1
(پرستار بخش جراحی مغز و اعصاب) ::::@AirenTeam::::,1
هیوری مریضه، اما من این رو نمیدونستم ::::@AirenTeam::::,1
✨ (...قسمت 10: بهار و) ✨ ::::@AirenTeam::::,1
✨ (قسمت 10) ✨ ::::@AirenTeam::::,1
(از اوه نارا و اوه مینئه بابت حضور ویژهاشون متشکریم) ::::@AirenTeam::::,1
تو نگران و ترسیدهای ::::@AirenTeam::::,1
گریه نمیکنم ::::@AirenTeam::::,1
هرکاری دلت میخواد بکن ::::@AirenTeam::::,1
میخواین بعد کار باهام بیاین سر قرار؟ ::::@AirenTeam::::,1
از جراحی میترسم و نگرانم ::::@AirenTeam::::,1
میدونم شنیدنش سخته ::::@AirenTeam::::,1
ولی قبل از جراحی، چند تا چیز هست که باید بدونی ::::@AirenTeam::::,1
یه چیز توی زندگیم حتمیه ::::@AirenTeam::::,1
اونم اینه که تو مامانمی ::::@AirenTeam::::,1
